feature_name,feature_family,source_columns,formula,description,availability_time,source_window,uses_target,uses_future_behavior,allowed_for_origination_pd,allowed_for_behavioral_pd,allowed_for_profit,leakage_risk,reason_if_not_allowed_for_pd
synth_seg_app_nom_job_code_top2,F6E,app_nom_job_code,(app_nom_job_code == top_level_2).astype(int),"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_seg_app_nom_job_code_top3,F6E,app_nom_job_code,(app_nom_job_code == top_level_3).astype(int),"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_seg_app_nom_city_top1,F6E,app_nom_city,(app_nom_city == top_level_1).astype(int),"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_seg_high_income_flag,F6E,app_income,(income > median(income)).astype(int),"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_seg_prime_age_30_50,F6E,act_age,"(age in [30,50]).astype(int)","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_seg_senior_flag,F6E,act_age,(age >= 60).astype(int),"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_seg_high_spending_flag,F6E,app_spendings,(spendings > median(spendings)).astype(int),"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_seg_has_children,F6E,app_number_of_children,(n_children > 0).astype(int),"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_seg_has_cars,F6E,app_nom_cars,(n_cars > 0).astype(int),"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_age_x_income,F6E,"act_age,app_income",act_age * app_income,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_age_x_spend,F6E,"act_age,app_spendings",act_age * app_spendings,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_age_x_nchildren,F6E,"act_age,app_number_of_children",act_age * app_number_of_children,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_inc_x_spend,F6E,"app_income,app_spendings",app_income * app_spendings,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_inc_x_nchildren,F6E,"app_income,app_number_of_children",app_income * app_number_of_children,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_spend_x_nchildren,F6E,"app_spendings,app_number_of_children",app_spendings * app_number_of_children,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_score_x_util,F6E,"synth_bureau_score_v1,synth_utilization_pct",synth_bureau_score_v1 * synth_utilization_pct,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_balance_x_score,F6E,"synth_total_balance,synth_bureau_score_v1",synth_total_balance * synth_bureau_score_v1,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_inquiries_x_age,F6E,"synth_inquiries_12m,act_age",synth_inquiries_12m * act_age,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_lines_x_score,F6E,"synth_n_credit_lines,synth_bureau_score_v1",synth_n_credit_lines * synth_bureau_score_v1,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_util_x_inquiries,F6E,"synth_utilization_pct,synth_inquiries_12m",synth_utilization_pct * synth_inquiries_12m,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_age_x_score,F6E,"act_age,synth_bureau_score_v1",act_age * synth_bureau_score_v1,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_inc_x_score,F6E,"app_income,synth_bureau_score_v1",app_income * synth_bureau_score_v1,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_balance_x_util,F6E,"synth_total_balance,synth_utilization_pct",synth_total_balance * synth_utilization_pct,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_lim_x_util,F6E,"synth_total_limit,synth_utilization_pct",synth_total_limit * synth_utilization_pct,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_n_lines_x_inquiries,F6E,"synth_n_credit_lines,synth_inquiries_12m",synth_n_credit_lines * synth_inquiries_12m,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_oldest_x_score,F6E,"synth_oldest_account_months,synth_bureau_score_v1",synth_oldest_account_months * synth_bureau_score_v1,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_pmt_hist_x_util,F6E,"synth_payment_history_score,synth_utilization_pct",synth_payment_history_score * synth_utilization_pct,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_derog_x_score,F6E,"synth_derogatory_marks,synth_bureau_score_v1",synth_derogatory_marks * synth_bureau_score_v1,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_int_dti_x_score,F6E,"synth_debt_to_income_synth,synth_bureau_score_v1",DTI * synth_bureau_score_v1,"synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_normal_1,F6E,(noise only),"N(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_normal_2,F6E,(noise only),"N(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_normal_3,F6E,(noise only),"N(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_normal_4,F6E,(noise only),"N(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_normal_5,F6E,(noise only),"N(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_normal_6,F6E,(noise only),"N(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_normal_7,F6E,(noise only),"N(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_normal_8,F6E,(noise only),"N(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_normal_9,F6E,(noise only),"N(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_normal_10,F6E,(noise only),"N(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_uniform_1,F6E,(noise only),"Uniform(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_uniform_2,F6E,(noise only),"Uniform(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_uniform_3,F6E,(noise only),"Uniform(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_uniform_4,F6E,(noise only),"Uniform(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_uniform_5,F6E,(noise only),"Uniform(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_uniform_6,F6E,(noise only),"Uniform(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_uniform_7,F6E,(noise only),"Uniform(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_uniform_8,F6E,(noise only),"Uniform(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_uniform_9,F6E,(noise only),"Uniform(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_uniform_10,F6E,(noise only),"Uniform(0,1) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_beta_1,F6E,(noise only),"Beta(3,5) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_beta_2,F6E,(noise only),"Beta(4,6) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_beta_3,F6E,(noise only),"Beta(5,7) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_beta_4,F6E,(noise only),"Beta(2,8) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_beta_5,F6E,(noise only),"Beta(3,4) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_beta_6,F6E,(noise only),"Beta(4,5) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_beta_7,F6E,(noise only),"Beta(5,6) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_beta_8,F6E,(noise only),"Beta(2,7) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_beta_9,F6E,(noise only),"Beta(3,8) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
synth_noise_beta_10,F6E,(noise only),"Beta(4,4) [pure noise]","synthetic bureau-like, safe app + noise only, not calibrated to target",origination,static,False,False,True,True,False,low,
